Time,Title,Content,Url
2017/12/7, 各央行蠢蠢欲動，中國何去何從？——全球貨幣政策大盤點 ,,https://blog.moneydj.com/news/2017/12/07/%e5%90%84%e5%a4%ae%e8%a1%8c%e8%a0%a2%e8%a0%a2%e6%ac%b2%e5%8b%95%ef%bc%8c%e4%b8%ad%e5%9c%8b%e4%bd%95%e5%8e%bb%e4%bd%95%e5%be%9e%ef%bc%9f-%e5%85%a8%e7%90%83%e8%b2%a8%e5%b9%a3%e6%94%bf/
2017/11/14, 美國上週小麥出口增加 巴西小麥估欠收且品質下降 ,"美國農業部11月13日公佈的每週出口檢定報告顯示，美國黃豆截至11月9日為止的一週出口檢定量為2,087,458公噸，較前週減少16%，較上年同期減少29%；最大出口市場為中國大陸，出口量1,467,171公噸，佔比70%。自9月起的2017/18年度，美國黃豆出口檢定量累計為16,955,707公噸，較上年同期減少12%。2016/17年度，美國黃豆出口檢定量年增12%至57,717,073公噸。 截至11月9日，美國玉米一週出口檢定量為375,951公噸，較前週減少18%，較上年同期減少45%；最大出口市場為墨西哥，出口量230,479公噸。自9月起的2017/18年度，美國玉米出口檢定量累計為5,928,036公噸，較上年同期減少45%。2016/17年度，美國玉米出口檢定量年增22%至56,903,395公噸。 美國小麥一週出口檢定量為301,039公噸，較前週增加6%，較上年同期增加8%；最大出口市場為墨西哥，出口量78,460公噸。自6月起的2017/18年度小麥出口檢定量累計為11,422,006公噸，較上年同期減少6%。 美國伊利諾州黃豆玉米顧問公司（Soybean & Corn Advisor Inc.）作物分析師、南美農業專家麥克．科爾多涅博士（Michael Cordonnier）11月13日撰文表示，作為巴西國內唯一無法自足的主要作物，今年巴西小麥的產量預估將較去年明顯下滑，主要因為天氣不利的影響。 巴西農業部最新報告預估今年巴西小麥產量將年減32%至456萬噸，相比國內的需求預估為1,120萬噸，報告也預估巴西今年將需要進口700萬噸小麥以滿足國內需求。報告顯示，巴西最大小麥產地巴拉那州的小麥收成進度已經達到90%，該州今年小麥產量預估將年減34%至225萬噸。 巴西第二大小麥產地南里奧格蘭德州農業研究機構Emater/RS表示，該州的小麥收成已經完成了78%，平均單產預估介於每公頃2,000~2,400公斤之間。巴西農業部則預估該州小麥產量將年減38%至153萬噸。 除了小麥的產量下滑之外，小麥品質下降也是一大隱憂，這意味部分小麥將只能作為飼料。巴西研究機構Consultoria Trigo & Farinhas預估，由於天氣不利導致品質的下降，今年巴西有50萬噸小麥將只能作為飼料，最大產地巴拉那州約有30萬噸小麥將淪為飼料用途，南里奧格蘭德州以及聖卡塔琳娜州則預估約有20萬噸小麥只能作為飼料。 MoneyDJ 新聞 2017-11-14 11:45:57 記者黃文章 報導",https://blog.moneydj.com/news/2017/11/14/%e7%be%8e%e5%9c%8b%e4%b8%8a%e9%80%b1%e5%b0%8f%e9%ba%a5%e5%87%ba%e5%8f%a3%e5%a2%9e%e5%8a%a0-%e5%b7%b4%e8%a5%bf%e5%b0%8f%e9%ba%a5%e4%bc%b0%e6%ac%a0%e6%94%b6%e4%b8%94%e5%93%81%e8%b3%aa%e4%b8%8b%e9%99%8d/
2017/11/14, 《農產品》巴西天氣改善 CBOT農產品全面下跌 ,"芝加哥期貨交易所（CBOT）三大農產品期貨11月13日全面下跌，因美元上漲、巴西天氣改善有利作物，以及收成進度落後的美國中西部未來七天預報天氣乾燥，有利收成作業推進的影響。12月玉米期貨收盤下跌0.4%成為每英斗3.4225美元，12月小麥下跌1.7%成為每英斗4.2425美元，1月黃豆下跌1.3%成為每英斗9.7425美元。 美國洲際期貨交易所（ICE Futures U.S.）12月棉花期貨11月13日下跌0.3%成為每磅68.88美分，3月粗糖期貨上漲1.1%成為每磅15.13美分。 美國伊利諾州黃豆玉米顧問公司（Soybean & Corn Advisor Inc.）作物分析師、南美農業專家麥克．科爾多涅博士（Michael Cordonnier）撰文表示，巴西農業部本月報告將該國2017/18年度的黃豆產量預估從前月的1.060~1.082億噸略微上調至1.064~1.086億噸，此較上年度創新高的1.14億噸產量將減少540~760萬噸，或為減少4.8%~6.7%。 2017/18年度，巴西黃豆種植面積預估將年增2.1%~4.2%達到3,460~3,530萬公頃，相比上年度的種植面積為3,390萬公頃。黃豆單位產量則預估為每公頃3,075公斤，較上年度的每公頃3,364公斤將減少8.6%。報告指出，雖然黃豆的種植面積預估增加，但由於單產預期將自上年度的創新高水平下滑的影響，黃豆產量也將較上年度減少。 2017/18年度，巴西玉米產量預估從前月的9,220~9,360萬噸下調至9,160~9,310萬噸，較上年度的9,780萬噸將減少470~610萬噸，或為減少4.9%~6.3%。其中，9月份播種的全季玉米種植面積預估年減7.5%~11.5%，單位產量預估年減8.7%，產量則預估年減約500萬噸至2,440~2,580萬噸，將佔總玉米產量的27%。明年二月黃豆收成之後播種的小收玉米種植面積估1,210~2,990萬公頃，將佔到玉米總產量的73%。 巴西發展、工業暨貿易部公布的數據顯示，2017年10月，巴西黃豆出口量為248.69萬噸，較前月減少42%，但較去年同期增加150%；1~10月，巴西黃豆出口量為6,366萬噸，較去年同期的5,061萬噸增加26%。10月份，巴西玉米出口量為502.82萬噸，較前月減少15%，但較去年同期增加356%；1~10月，巴西玉米出口量為2,173萬噸，較去年同期的1,990萬噸增加9%。 巴西是最大的黃豆出口國，也是前三大的玉米出口國，但小麥則仰賴進口。巴西農業部上月將該國的小麥產量預估下調34萬噸至488萬噸，主要因為天氣不利的影響；鑑於該國的小麥需求量超過1,100萬噸，不足的部分都必須仰賴進口。巴西多數小麥進口來自於阿根廷。科爾多涅博士預估，本年度巴西將自阿根廷進口約400萬噸的小麥，而巴西農業部則預估該國本年度的小麥進口總量將約為700萬噸，國內的小麥需求量預估為1,150萬噸。（更多農產品圖表） MoneyDJ 新聞 2017-11-14 07:28:05 記者黃文章 報導",https://blog.moneydj.com/news/2017/11/14/%e3%80%8a%e8%be%b2%e7%94%a2%e5%93%81%e3%80%8b%e5%b7%b4%e8%a5%bf%e5%a4%a9%e6%b0%a3%e6%94%b9%e5%96%84-cbot%e8%be%b2%e7%94%a2%e5%93%81%e5%85%a8%e9%9d%a2%e4%b8%8b%e8%b7%8c/
2017/11/13, 巴西小幅上調黃豆產量預估 玉米產量預估則是下調 ,"美國伊利諾州黃豆玉米顧問公司（Soybean & Corn Advisor Inc.）作物分析師、南美農業專家麥克．科爾多涅博士（Michael Cordonnier）11月10日撰文表示，巴西農業部本月報告將該國2017/18年度的黃豆產量預估從前月的1.060~1.082億噸略微上調至1.064~1.086億噸，此較上年度創新高的1.14億噸產量將減少540~760萬噸，或為減少4.8%~6.7%。 2017/18年度，巴西黃豆種植面積預估將年增2.1%~4.2%達到3,460~3,530萬公頃，相比上年度的種植面積為3,390萬公頃。黃豆單位產量則預估為每公頃3,075公斤，較上年度的每公頃3,364公斤將減少8.6%。報告指出，雖然黃豆的種植面積預估增加，但由於單產預期將自上年度的創新高水平下滑的影響，黃豆產量也將較上年度減少。 2017/18年度，巴西玉米產量預估從前月的9,220~9,360萬噸下調至9,160~9,310萬噸，較上年度的9,780萬噸將減少470~610萬噸，或為減少4.9%~6.3%。其中，9月份播種的全季玉米種植面積預估年減7.5%~11.5%，單位產量預估年減8.7%，產量則預估年減約500萬噸至2,440~2,580萬噸，將佔總玉米產量的27%。明年二月黃豆收成之後播種的小收玉米種植面積估1,210~2,990萬公頃，將佔到玉米總產量的73%。 巴西發展、工業暨貿易部公布的數據顯示，2017年10月，巴西黃豆出口量為248.69萬噸，較前月減少42%，但較去年同期增加150%；1~10月，巴西黃豆出口量為6,366萬噸，較去年同期的5,061萬噸增加26%。10月份，巴西玉米出口量為502.82萬噸，較前月減少15%，但較去年同期增加356%；1~10月，巴西玉米出口量為2,173萬噸，較去年同期的1,990萬噸增加9%。 巴西是最大的黃豆出口國，也是前三大的玉米出口國，但小麥則仰賴進口。巴西農業部上月將該國的小麥產量預估下調34萬噸至488萬噸，主要因為天氣不利的影響；鑑於該國的小麥需求量超過1,100萬噸，不足的部分都必須仰賴進口。巴西多數小麥進口來自於阿根廷。科爾多涅博士預估，本年度巴西將自阿根廷進口約400萬噸的小麥，而巴西農業部則預估該國本年度的小麥進口總量將約為700萬噸，國內的小麥需求量預估為1,150萬噸。 MoneyDJ 新聞 2017-11-13 10:42:59 記者黃文章 報導",https://blog.moneydj.com/news/2017/11/13/%e5%b7%b4%e8%a5%bf%e5%b0%8f%e5%b9%85%e4%b8%8a%e8%aa%bf%e9%bb%83%e8%b1%86%e7%94%a2%e9%87%8f%e9%a0%90%e4%bc%b0-%e7%8e%89%e7%b1%b3%e7%94%a2%e9%87%8f%e9%a0%90%e4%bc%b0%e5%89%87%e6%98%af%e4%b8%8b%e8%aa%bf/
2017/11/9, 巴西股市從兩月低強彈！退休金改革年底前仍有望通關 ,"巴西股市週二(11月7日)重挫2.55%，但隨即於週三大漲2.69%，究竟發生了甚麼事？有關退休金制度的改革爭議，是導致股市震盪的主因。巴西總統特梅爾(Michel Temer)民調支持低迷，原本大家擔憂，他所推動的退休金改革，恐怕無法順利通關，導致巴西股市遭到拋售。投資人普遍認為，退休金改革，是減輕巴西負債、提振長期經濟成長的重要關鍵。不過，下議院負責退休金法案的國會議員Arthur Maia承諾，要在本週提出刪節後的版本，顯示退休金新制仍有一線生機、有望在年底前通關，消息傳來帶動股市跳漲。嘉實XQ全球贏家系統報價顯示，巴西Bovespa指數8日終場大漲2.69%、收74,363.13點，將7日的2.55%失土全部收復。Bovespa 7日收盤(72,414.88點)創9月5日以來收盤低。巴西里爾同步反彈。報價顯示，美元兌巴西里爾8日尾盤下挫0.51%、報3.2545。路透社8日報導(見此)，特梅爾原本在7日坦承，退休金改革法拿不到足夠支持、今年恐難通關。所幸Maia立即出面要大家別慌，因為國會領袖本週四將召開會議，屆時應該能對刪節過後的版本達成共識。巴西國會將在明(2018)年舉行大選(general election)，Maia說，修正草案必須在12月15日前通過下議院審核，否則就得等到明年10月大選過後再來研議。Maia並表示，修正過後的法案，必須設定最低退休年齡，如此才能有效縮減財政赤字，另外也需下修公務員的退休福利。巴西公務員在50歲出頭就能退休，而請領的退休金，是農村工人的50倍以上。巴西目前的平均退休年齡是55歲，但修正草案的最低退休年齡，男性設定為65歲、女性設定為62歲。＊編者按：本文僅供參考之用，並不構成要約、招攬或邀請、誘使、任何不論種類或形式之申述或訂立任何建議及推薦，讀者務請運用個人獨立思考能力，自行作出投資決定，如因相關建議招致損失，概與《精實財經媒體》、編者及作者無涉。MoneyDJ 新聞 2017-11-09 12:58:16 記者郭妍希 報導",https://blog.moneydj.com/news/2017/11/09/%e5%b7%b4%e8%a5%bf%e8%82%a1%e5%b8%82%e5%be%9e%e5%85%a9%e6%9c%88%e4%bd%8e%e5%bc%b7%e5%bd%88%ef%bc%81%e9%80%80%e4%bc%91%e9%87%91%e6%94%b9%e9%9d%a9%e5%b9%b4%e5%ba%95%e5%89%8d%e4%bb%8d%e6%9c%89%e6%9c%9b/
2017/11/6, 《農產品》巴西黃豆競爭 CBOT黃豆下跌1.3% ,"芝加哥期貨交易所（CBOT）三大農產品期貨11月3日全面下跌，12月玉米期貨收盤下跌0.6%成為每英斗3.4825美元，12月小麥下跌0.1%成為每英斗4.2575美元，1月黃豆下跌1.3%成為每英斗9.8675美元，因巴西幣貶值增強巴西黃豆的出口競爭力。週線黃豆小漲0.03%，小麥與玉米分別下跌0.4%與0.1%。 美國洲際期貨交易所（ICE Futures U.S.）12月棉花期貨11月3日下跌0.5%成為每磅68.72美分，週線上漲0.8%；3月粗糖期貨上漲1.1%成為每磅14.38美分，週線下跌1.7%。 分析機構英富曼經濟公司（Informa Economics）最新報告下調美國2017年黃豆單產及產量預估，但上調玉米單產及產量預估。英富曼將2017年美國黃豆單產預估從每英畝50.0英斗下調至49.7英斗，產量預估從44.74億英斗下調至44.47億英斗；玉米單產預估從每英畝170.5英斗上調至每英畝173.4英斗，產量預估從141.82億英斗上調至144.10億英斗。 商品經紀公司福四通（INTL FCStone）則是將2017年美國玉米單產預估從每英畝169.2英斗上調至每英畝173.7英斗，產量預估從141.29億英斗調升至144.34億英斗。福四通維持美國2017年黃豆單產預估在每英畝49.9英斗不變，但將美國黃豆產量預估從44.24億英斗調升至44.67億英斗。 美國農業部公佈10月20日至10月26日的一週出口銷售數據顯示，自6月起的2017/18年度小麥一週出口淨銷量為347,800公噸，較前週以及過去四週均值分別減少4%與15%；其中對韓國銷售100,200公噸。小麥一週出口量（裝船）從前週的119,700公噸大增至378,000公噸，較過去四週均值增加2%；對台灣、韓國以及伊拉克分別出口52,300公噸、50,700公噸與49,500公噸。 自9月起的2017/18年度玉米一週出口淨銷量為811,400公噸，較前週以及過去四週均值分別減少37%與33%，其中對日本銷售222,700公噸。玉米當週出口量（裝船）由前週的604,400公噸略減至598,300公噸，其中221,400公噸運往墨西哥。 自9月起的2017/18年度黃豆一週出口淨銷量為1,967,000公噸，較前週減少19%，較過去四週均值增加26%，其中對中國大陸銷售1,531,400公噸，佔78%比重。黃豆當週出口量（裝船）為2,687,900公噸，其中2,108,300公噸運往中國大陸。 2017/18年度迄今，美國對大陸黃豆銷售總量（已經裝船和尚未裝船的銷售量）為1,596.9萬噸，較去年同期的1,943.6萬噸減少17.8%。其中，美國對大陸黃豆出口裝船量累計為850.6萬噸，比上上年同期的1,012.4萬噸減少17.8%。美國已經對大陸售出但尚未裝船的黃豆數量為746.3萬噸，去年同期為931.2萬噸。（更多農產品圖表） MoneyDJ 新聞 2017-11-06 07:24:14 記者黃文章 報導",https://blog.moneydj.com/news/2017/11/06/%e3%80%8a%e8%be%b2%e7%94%a2%e5%93%81%e3%80%8b%e5%b7%b4%e8%a5%bf%e9%bb%83%e8%b1%86%e7%ab%b6%e7%88%ad-cbot%e9%bb%83%e8%b1%86%e4%b8%8b%e8%b7%8c1-3/
2017/10/26, 預期收成欠佳 巴西計劃增加免稅小麥進口配額 ,"《Agrimoney.com》10月25日報導，受到國內小麥收成不如預期的影響，巴西農業部計畫將會核准75萬噸的免稅小麥進口配額，以滿足國內的需求。巴西農業部本月稍早甫將該國的小麥產量預估下調34萬噸至488萬噸，主要因為天氣不利的影響；鑑於該國的小麥需求量超過1,100萬噸，不足的部分都必須仰賴進口。這些進口配額適用於南方共同市場（巴西、阿根廷、烏拉圭、委內瑞拉和巴拉圭5個南美洲國家的區域貿易協定）以外的進口。 巴西多數小麥進口來自於阿根廷。美國伊利諾州黃豆玉米顧問公司（Soybean & Corn Advisor Inc.）作物分析師、南美農業專家麥克．科爾多涅博士（Michael Cordonnier）預估，本年度巴西將自阿根廷進口約400萬噸的小麥，而巴西農業部則預估該國本年度的小麥進口總量將約為700萬噸，國內的小麥需求量預估為1,150萬噸。 美國能源資訊局（EIA）10月25日公佈，截至10月20日為止的上週乙醇日均產量較前週101.9萬桶增加2%至103.9萬桶（4,364萬加侖），與去年同期相比增加4.8%，估計用於生產乙醇的玉米使用量為1.09億英斗。美國農業部9月報告將年度乙醇玉米的使用量預估下調2,500萬英斗至54.75億英斗，因預期出口需求減少的影響，每週的平均用量約1.053億英斗。 作為需求的指標，美國上週乙醇摻混日均淨投入量較前週增加3,000桶或0.3%至92.5萬桶，佔汽油需求的9.9%。過去四週，美國乙醇摻混日均淨投入量為92.9萬桶，創下6週以來新高。美國上週汽油日均需求由前週的913.6萬桶增至931.4萬桶，8月25日當週曾創新高達984.6萬桶。過去4週，美國汽油日均需求為929.3萬桶。 美國上週乙醇庫存量較前週減少50萬桶至2,100萬桶。其中，東岸地區的庫存量較前週減少20萬桶至690萬桶，中西部地區的乙醇庫存量較前週增加30萬桶至750萬桶，墨西哥灣區的乙醇庫存較前週減少50萬桶至350萬桶，落磯山脈地區的庫存較前週持平為40萬桶，西岸地區的庫存較前週持平為280萬桶。乙醇期貨價格上週下跌3.2%。 摩根士丹利（Morgan Stanley）最新報告表示，過去25年來商品市場的表現低於股市以及債市。該行統計自1991年至今的三個市場表現顯示，標普高盛商品指數（S&P GSCI）的年報酬率僅約2-3%，美國十年公債的年報酬率可達6%，標普五百指數的年報酬率更達到11%。 MoneyDJ 新聞 2017-10-26 14:33:05 記者黃文章 報導",https://blog.moneydj.com/news/2017/10/26/%e9%a0%90%e6%9c%9f%e6%94%b6%e6%88%90%e6%ac%a0%e4%bd%b3-%e5%b7%b4%e8%a5%bf%e8%a8%88%e5%8a%83%e5%a2%9e%e5%8a%a0%e5%85%8d%e7%a8%85%e5%b0%8f%e9%ba%a5%e9%80%b2%e5%8f%a3%e9%85%8d%e9%a1%8d/
2017/10/6, 巴西股市衝破78000點、刷歷史盤中高！民營化概念夯 ,"巴西股市延續今(2017)年以來的上升動能，週四(10月5日)更在巴西石油公司(Petroleo Brasileiro SA，或稱Petrobras)旗下加油站事業有望加速民營化的激勵下，拉升至歷史盤中高，但尾盤卻回吐多數漲幅。嘉實XQ全球贏家系統報價顯示，巴西Bovespa指數5日盤中一度大漲1.87%至歷史盤中高78,024.09點，為有史以來首度突破78,000點整數關卡，但尾盤漲勢收斂，終場僅小漲0.03%、收76,617.53點；年初迄今漲幅已達27.21%。英國金融時報5日報導(見此)，Petrobras打算加快腳步，趁市況良好之際，讓旗下的BR Distribuidora加油站事業盡快首次公開上市(IPO)。市場預料，BR Distribuidora有機會在今年第4季IPO，屆時其市值有望達到300-400億里爾(相當於95億美元)。Petrobras執行長Pedro Parente在受訪時說，對於以上的市場預測，他無法確認，但該公司的確想趁巴西股市大漲之際，盡快辦理IPO。巴西今年通膨降溫，央行得以降息救經濟。路透社報導，市場相信，巴西的利率可能會在今年下降至歷史低。英國金融時報、路透社報導，巴西地理研究統計局(IBGE)甫於9月1日公布，第2季(4-6月)國內生產毛額季增0.2%、年增0.3%，顯示巴西這個拉丁美洲最大的經濟體，已開始走出史上最嚴重的衰退谷底。根據路透社調查，經濟學家原先預估，巴西Q2 GDP只會季增0.1%，年增率更僅有零。巴西Q2的成長雖不如Q1強勁(當季是受到黃豆收穫量創歷史高、汽車出口亮眼的帶動)，但仍凸顯經濟正在緩步復甦。Q2期間，家庭支出年增了1.4%，為10季以來首度擴張，顯示消費者願意敞開荷包花錢，已成為帶動復甦的主要動能。巴西股市才剛在8月22日首度站回7萬點，為2011年以來首見，主要是受到巴西政府決定將國有電力事業民營化的激勵。路透社、barron`s.com報導，巴西政府8月22日宣布，巴西電力生產與分配公司Centrais Electricas Brasileiras (簡稱為Eletrobras)的控制股權將逐步降低，未來只將擁有一小部分的持股。根據道瓊社統計，Eletrobras目前約有60%的股權是由巴西政府直接或間接擁有。巴西總統特梅爾(Michel Temer)決心在2018年12月任期結束前，出售國有資產並減少政府營運規模。巴西經濟已經連續3年陷入衰退，泰梅爾此舉能降低政府對經濟的干預，讓投資人大為振奮。＊編者按：本文僅供參考之用，並不構成要約、招攬或邀請、誘使、任何不論種類或形式之申述或訂立任何建議及推薦，讀者務請運用個人獨立思考能力，自行作出投資決定，如因相關建議招致損失，概與《精實財經媒體》、編者及作者無涉。MoneyDJ 新聞 2017-10-06 11:03:49 記者郭妍希 報導",https://blog.moneydj.com/news/2017/10/06/%e5%b7%b4%e8%a5%bf%e8%82%a1%e5%b8%82%e8%a1%9d%e7%a0%b478000%e9%bb%9e%e3%80%81%e5%88%b7%e6%ad%b7%e5%8f%b2%e7%9b%a4%e4%b8%ad%e9%ab%98%ef%bc%81%e6%b0%91%e7%87%9f%e5%8c%96%e6%a6%82%e5%bf%b5%e5%a4%af/
2017/10/5, 極端天氣影響 巴西主產地小麥作物受損將支撐麥價 ,"《Agrimoney.com》10月4日報導，巴西聖保羅大學農學院應用經濟高級研究中心（Cepea）最新報告表示，巴西小麥產地的極端天氣預期將會令小麥價格的跌勢較為放緩。報告稱，佔巴西小麥產量半數比重的最大產區巴拉那州，部分地區的過多降雨已經對作物造成了損害；而第二大產地南里奧格蘭德州則只有部分地區收到降雨，其他地區仍普遍乾旱。巴西是小麥的淨進口國，主要進口來源為鄰國阿根廷。 巴西小麥已經開始收成，截至上月底，主產區巴拉那州的小麥收成進度已達65%，但持續性的豪雨對收成作業造成阻礙。巴西農業經濟部上週甫將巴拉那州的小麥收成預估再下調30萬噸至230萬噸，相比上年度的產量為348萬噸，而在暴雨侵襲以前的八月份，該部預計巴拉那州的小麥收成為310萬噸。 國際穀物理事會（International Grain Council, IGC）最新報告表示，2018年全球小麥種植面積預估將小幅增加，主要受到小麥價格上漲的激勵，最大產區歐盟的小麥種植面積則基本維持不變。小麥價格今年以來上漲10%，但第三季價格則是下跌近15%，呈現較為波動的走勢。 IGC報告指出，雖然美國指標小麥價格今年來上漲，但由於匯率波動的影響，很多地區本地的小麥價格仍未能夠對農民造成足夠的吸引力，這導致全球的小麥種植面積將只會有小幅的增加。根據IGC的預估，2018年全球小麥種植面積預估將略高於2.2億公頃。不過，今年以來小麥價格在農產品當中的表現仍最為強勢，玉米今年來僅上漲0.9%，黃豆則是下跌3.6%。 美國農業部9月12日發布世界農產品供需預測報告（World Agricultural Supply and Demand Estimates, WASDE），2017/18年度美國小麥期末庫存預估與前月相同為9.33億英斗；全球小麥期末庫存則預估為2.6314億噸，較前月預估下調155萬噸。此外，俄羅斯小麥產量預估較前月上調350萬噸至創新高的8,100萬噸，澳洲與歐盟的小麥產量預估則分別下調100萬噸與70萬噸，各為2,250萬噸與1.489億噸，巴西小麥產量預估則是維持在520萬噸不變。 MoneyDJ 新聞 2017-10-05 11:26:39 記者黃文章 報導",https://blog.moneydj.com/news/2017/10/05/%e6%a5%b5%e7%ab%af%e5%a4%a9%e6%b0%a3%e5%bd%b1%e9%9f%bf-%e5%b7%b4%e8%a5%bf%e4%b8%bb%e7%94%a2%e5%9c%b0%e5%b0%8f%e9%ba%a5%e4%bd%9c%e7%89%a9%e5%8f%97%e6%90%8d%e5%b0%87%e6%94%af%e6%92%90%e9%ba%a5%e5%83%b9/
2017/9/29, 《農產品》巴西旱情好轉、黃豆跌兩週低，玉米/小麥同悲 ,"上週黃豆出口量創1990年來新高，但是無助帶動價格反彈，週四(28日)黃豆跌至兩週新低。玉米和小麥跟著收跌。28日芝加哥期貨交易所(CBOT)黃豆期貨收盤下跌0.62%、至每英斗9.5950美元。巴西降雨情況好轉，本週末到下週會有大範圍降雨，土壤溼度將明顯改善，有利作物生長。此一天氣預報壓抑美國黃豆價格。與此同時，美國黃豆產出又優於預期，價格持續受壓。美國農業部報告週五出爐，交易員態度審慎。中國十一黃金週將至，買盤冷清，都不利黃豆。上週美國黃豆出口達298萬噸，為1990年來最大單週出口量。中國是最大買家，最近巴西產出減少，中國趁著美國黃豆收割、價格下跌之際，大舉買進。12月玉米期貨挫低0.42%、至每英斗3.5250美元。上週玉米出口達320,200噸，遠不及市場估計的500,000噸。2017/18年的美國玉米外銷情況欠佳，落後去年同期。12月小麥期貨重挫1.41%、至每英斗4.5500美元。上週小麥出口達435,600噸，較前週大增42%。不過澳洲東部乾旱情況改善，預料將有降雨，可望避免產出持續下滑。市場預期，週五美國農業部報告會下修小麥生產估計。MoneyDJ 新聞 2017-09-29 07:41:58 記者陳苓 報導",https://blog.moneydj.com/news/2017/09/29/%e3%80%8a%e8%be%b2%e7%94%a2%e5%93%81%e3%80%8b%e5%b7%b4%e8%a5%bf%e6%97%b1%e6%83%85%e5%a5%bd%e8%bd%89%e3%80%81%e9%bb%83%e8%b1%86%e8%b7%8c%e5%85%a9%e9%80%b1%e4%bd%8e%ef%bc%8c%e7%8e%89%e7%b1%b3%e5%b0%8f/
2017/9/21, 政策鼓勵生產乙醇 巴西糖產量預估將創下三年新低 ,"《Agrimoney.com》9月20日報導，瑞士金士曼研究機構（Kingsman SA）報告表示，最大糖產國巴西中南部地區（佔該國糖產量九成比重）2018/19年度（2018.04~2019.03）糖產量預估將年減210萬噸至3,399萬噸，此將創下三年以來的新低，主要因為蔗田缺乏更新影響到單位產量，以及預期將有更多的甘蔗用於生產乙醇的影響。甘蔗壓榨量也預估將創下四年新低至5.75億噸。該機構表示，巴西甘蔗的更新頻率一直不足，當前平均蔗齡約3.8-4.0年，將令單位產量下滑。 Kingsman表示，受到國內政策鼓勵乙醇生產的影響，2018/19年度的產糖用蔗比預估將下降1.3個百分點至46.3%。國際糖業組織（International Sugar Organization, ISO）指出，巴西此前下調乙醇稅率，這會增加乙醇在國內市場的競爭力以及帶動消費，甘蔗壓榨廠因此會將更多的甘蔗用於生產乙醇而不是糖。ISO表示，如果巴西的產糖用蔗比降至過去幾年平均的約44%水平，則2017/18年度全球糖市供給短缺的預估可能就會減半。 Kingsman也將本（2017/18）年度巴西中南部地區糖產量的預估下調3萬噸至3,614萬噸，主要也是因為蔗廠將會更傾向於生產乙醇的影響。除了政策的鼓勵之外，本年度巴西降雨較多，這會使得甘蔗的含糖率下降，也較有利於蔗廠生產乙醇。Kingsman對2017/18年度（2017.10~2018.09）全球糖市的供給過剩預估則是下調98萬噸至387萬噸，因古巴遭遇艾瑪颶風侵襲致糖產量預估下調25萬噸的影響。 美國能源資訊局（EIA）9月20日公佈，截至9月15日為止的上週乙醇日均產量較前週104.7萬桶減少1.3%至103.3萬桶（4,338.6萬加侖），與去年同期相比增加5.3%，估計用於生產乙醇的玉米使用量為1.0847億英斗。美國農業部9月報告將年度乙醇玉米的使用量預估下調2,500萬英斗至54.75億英斗，因預期出口需求減少的影響，每週的平均用量約1.053億英斗。 作為需求的指標，美國上週乙醇摻混日均淨投入量較前週減少3,000桶或0.3%至89.8萬桶，佔汽油需求的9.5%。過去四週，美國乙醇摻混日均淨投入量為91.9萬桶。美國上週汽油日均需求較前週的961.9萬桶降至944.1萬桶，8月25日當週曾創新高達984.6萬桶。過去4週，美國汽油日均需求為951.7萬桶。 美國上週乙醇庫存量較前週持平為2,110萬桶。其中，東岸地區的庫存量較前週增加10萬桶至670萬桶，中西部地區的乙醇庫存量較前週減少10萬桶至720萬桶，墨西哥灣區的乙醇庫存較前週減少20萬桶至360萬桶，落磯山脈地區的庫存較前週增加10萬桶至40萬桶，西岸地區的庫存較前週增加10萬桶至320萬桶。乙醇期貨價格上週上漲0.7%。 MoneyDJ 新聞 2017-09-21 09:35:48 記者黃文章 報導",https://blog.moneydj.com/news/2017/09/21/%e6%94%bf%e7%ad%96%e9%bc%93%e5%8b%b5%e7%94%9f%e7%94%a2%e4%b9%99%e9%86%87-%e5%b7%b4%e8%a5%bf%e7%b3%96%e7%94%a2%e9%87%8f%e9%a0%90%e4%bc%b0%e5%b0%87%e5%89%b5%e4%b8%8b%e4%b8%89%e5%b9%b4%e6%96%b0%e4%bd%8e/
